OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,City,Region,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,GrossSales,DiscountAmount,Sales,Cost,Profit,PaymentMethod,OrderStatus
ORD000142,2025-07-09,CUST01368,Mathew Martin,Female,41,Lahore,Sindh,P007,Monitor,Electronics,2,45000,0.0,90000,0.0,90000.0,64000,26000.0,Credit Card,Completed
ORD000143,2025-05-08,CUST01720,Thomas Martinez,Male,51,Lahore,Punjab,P012,Jeans,Fashion,5,4500,0.05,22500,1125.0,21375.0,13500,7875.0,Cash,Completed
ORD000144,2025-03-14,CUST01042,Elaine Knight,Female,58,Islamabad,Balochistan,P012,Jeans,Fashion,2,4500,0.15,9000,1350.0,7650.0,5400,2250.0,Bank Transfer,Cancelled
ORD000145,2025-10-11,CUST03488,Rebecca Parks,Male,61,Quetta,Sindh,P020,Bookshelf,Furniture,1,18000,0.1,18000,1800.0,16200.0,12000,4200.0,Credit Card,Completed
ORD000146,2024-12-24,CUST00560,Larry Jones,Female,64,Peshawar,Punjab,P006,Mouse,Accessories,5,2500,0.2,12500,2500.0,10000.0,7500,2500.0,Bank Transfer,Pending
ORD000147,2024-02-05,CUST01565,Tanya Rasmussen,Female,27,Rawalpindi,KPK,P014,Air Fryer,Home Appliances,4,22000,0.0,88000,0.0,88000.0,60000,28000.0,Credit Card,Pending
ORD000148,2024-02-03,CUST03225,Thomas Bentley,Male,46,Quetta,KPK,P017,Office Chair,Furniture,5,32000,0.2,160000,32000.0,128000.0,110000,18000.0,Debit Card,Completed
ORD000149,2024-03-28,CUST01801,James Fletcher,Female,24,Islamabad,Sindh,P017,Office Chair,Furniture,4,32000,0.05,128000,6400.0,121600.0,88000,33600.0,JazzCash,Completed
ORD000150,2025-10-19,CUST03271,Rachel Martinez,Male,41,Quetta,Punjab,P018,Desk,Furniture,3,25000,0.1,75000,7500.0,67500.0,51000,16500.0,Credit Card,Completed
ORD000151,2024-01-16,CUST01812,Katrina Clark,Female,61,Quetta,Punjab,P013,Coffee Maker,Home Appliances,4,15000,0.0,60000,0.0,60000.0,40000,20000.0,Cash,Completed
ORD000152,2025-02-24,CUST03082,Elizabeth Mahoney,Female,49,Karachi,Sindh,P013,Coffee Maker,Home Appliances,2,15000,0.05,30000,1500.0,28500.0,20000,8500.0,Credit Card,Completed
ORD000153,2025-07-06,CUST04263,Joshua Williams,Male,30,Multan,Islamabad,P011,T-Shirt,Fashion,1,2500,0.1,2500,250.0,2250.0,1400,850.0,Debit Card,Completed
ORD000154,2024-05-05,CUST00147,Evan Smith,Female,52,Karachi,KPK,P003,Headphones,Electronics,5,8500,0.05,42500,2125.0,40375.0,25000,15375.0,Debit Card,Completed
ORD000155,2024-01-08,CUST03829,Ronald Brown,Female,35,Karachi,Islamabad,P017,Office Chair,Furniture,3,32000,0.0,96000,0.0,96000.0,66000,30000.0,Debit Card,Completed
ORD000156,2025-04-16,CUST04541,Terri Miles,Male,40,Peshawar,Balochistan,P002,Smartphone,Electronics,3,85000,0.15,255000,38250.0,216750.0,195000,21750.0,Debit Card,Pending
ORD000157,2025-04-12,CUST02118,David Castillo,Female,63,Faisalabad,Balochistan,P002,Smartphone,Electronics,3,85000,0.0,255000,0.0,255000.0,195000,60000.0,Credit Card,Completed
ORD000158,2025-05-24,CUST02664,Andrew Trevino,Female,52,Multan,Balochistan,P007,Monitor,Electronics,2,45000,0.0,90000,0.0,90000.0,64000,26000.0,Bank Transfer,Completed
ORD000159,2025-02-05,CUST00319,Justin Powell,Male,45,Islamabad,Punjab,P010,Shoes,Fashion,4,9000,0.1,36000,3600.0,32400.0,22000,10400.0,Debit Card,Completed
ORD000160,2024-06-24,CUST03970,Gerald Weaver,Male,28,Rawalpindi,Balochistan,P014,Air Fryer,Home Appliances,3,22000,0.1,66000,6600.0,59400.0,45000,14400.0,Debit Card,Completed
ORD000161,2025-01-01,CUST04132,Kevin Walker,Male,58,Multan,Islamabad,P019,Table Lamp,Furniture,1,5000,0.05,5000,250.0,4750.0,2800,1950.0,Credit Card,Completed
ORD000162,2025-05-02,CUST00255,Jessica Tyler,Male,61,Faisalabad,Punjab,P017,Office Chair,Furniture,1,32000,0.0,32000,0.0,32000.0,22000,10000.0,JazzCash,Completed
ORD000163,2024-01-18,CUST01337,Robert Bryan,Male,51,Peshawar,KPK,P016,Vacuum Cleaner,Home Appliances,5,28000,0.1,140000,14000.0,126000.0,95000,31000.0,Cash,Completed
ORD000164,2024-02-25,CUST00335,Tammy Estrada MD,Male,59,Islamabad,Sindh,P017,Office Chair,Furniture,1,32000,0.05,32000,1600.0,30400.0,22000,8400.0,Cash,Completed
ORD000165,2024-02-04,CUST03092,John Cisneros,Female,32,Quetta,Balochistan,P018,Desk,Furniture,4,25000,0.1,100000,10000.0,90000.0,68000,22000.0,Cash,Completed
ORD000166,2025-09-21,CUST04394,Angela Stone,Male,47,Islamabad,Islamabad,P011,T-Shirt,Fashion,4,2500,0.0,10000,0.0,10000.0,5600,4400.0,JazzCash,Completed
ORD000167,2025-12-25,CUST01045,Karen Russell,Female,21,Rawalpindi,KPK,P019,Table Lamp,Furniture,3,5000,0.0,15000,0.0,15000.0,8400,6600.0,Credit Card,Completed
ORD000168,2025-07-26,CUST04574,Robert Powell,Female,18,Quetta,Punjab,P011,T-Shirt,Fashion,4,2500,0.1,10000,1000.0,9000.0,5600,3400.0,JazzCash,Returned
ORD000169,2025-08-22,CUST01792,William Powell,Female,50,Multan,Sindh,P010,Shoes,Fashion,4,9000,0.1,36000,3600.0,32400.0,22000,10400.0,Debit Card,Returned
ORD000170,2024-12-12,CUST02520,Terry Walsh,Female,37,Multan,Balochistan,P014,Air Fryer,Home Appliances,3,22000,0.0,66000,0.0,66000.0,45000,21000.0,Credit Card,Completed
ORD000171,2024-02-01,CUST00962,Michael Ryan,Female,26,Quetta,KPK,P014,Air Fryer,Home Appliances,5,22000,0.05,110000,5500.0,104500.0,75000,29500.0,Credit Card,Completed
ORD000172,2024-05-12,CUST03750,Jamie Nelson,Female,63,Karachi,Punjab,P010,Shoes,Fashion,4,9000,0.0,36000,0.0,36000.0,22000,14000.0,Cash,Completed
ORD000173,2025-07-29,CUST04566,Matthew Hayes,Female,46,Lahore,Punjab,P004,Smart Watch,Electronics,4,18000,0.1,72000,7200.0,64800.0,48000,16800.0,Debit Card,Completed
ORD000174,2024-07-17,CUST02815,Diane Ellis,Female,42,Rawalpindi,Islamabad,P010,Shoes,Fashion,2,9000,0.1,18000,1800.0,16200.0,11000,5200.0,Bank Transfer,Pending
ORD000175,2024-09-12,CUST00590,Lindsay Taylor,Male,47,Karachi,Balochistan,P006,Mouse,Accessories,5,2500,0.0,12500,0.0,12500.0,7500,5000.0,Credit Card,Pending
ORD000176,2024-12-07,CUST01989,Kimberly Stanley,Male,46,Karachi,Punjab,P011,T-Shirt,Fashion,3,2500,0.1,7500,750.0,6750.0,4200,2550.0,Credit Card,Completed
ORD000177,2025-10-28,CUST02840,Joel Freeman,Male,28,Karachi,Islamabad,P018,Desk,Furniture,2,25000,0.05,50000,2500.0,47500.0,34000,13500.0,Credit Card,Completed
ORD000178,2024-08-18,CUST03866,Jason Kelly,Male,22,Karachi,Islamabad,P006,Mouse,Accessories,2,2500,0.0,5000,0.0,5000.0,3000,2000.0,Bank Transfer,Cancelled
ORD000179,2024-10-27,CUST02434,Laura Brown,Male,19,Islamabad,KPK,P015,Blender,Home Appliances,5,12000,0.05,60000,3000.0,57000.0,40000,17000.0,Cash,Completed
ORD000180,2025-06-30,CUST02990,Yvonne Lucas,Female,18,Lahore,Sindh,P006,Mouse,Accessories,4,2500,0.0,10000,0.0,10000.0,6000,4000.0,Debit Card,Completed
ORD000181,2024-01-26,CUST03949,Amy Phillips,Male,27,Karachi,Sindh,P020,Bookshelf,Furniture,3,18000,0.1,54000,5400.0,48600.0,36000,12600.0,Bank Transfer,Completed
ORD000182,2025-06-18,CUST04542,Nancy Howell,Male,58,Multan,Punjab,P001,Laptop,Electronics,5,120000,0.2,600000,120000.0,480000.0,475000,5000.0,Credit Card,Completed
ORD000183,2025-10-14,CUST01961,Anne Burgess,Male,29,Peshawar,KPK,P009,Backpack,Fashion,2,5500,0.1,11000,1100.0,9900.0,6400,3500.0,Cash,Completed
ORD000184,2025-04-18,CUST04195,Aaron Silva,Female,34,Karachi,Islamabad,P014,Air Fryer,Home Appliances,1,22000,0.15,22000,3300.0,18700.0,15000,3700.0,Debit Card,Completed
ORD000185,2025-01-21,CUST00655,Dalton Miller,Male,21,Rawalpindi,Sindh,P003,Headphones,Electronics,3,8500,0.0,25500,0.0,25500.0,15000,10500.0,JazzCash,Completed
ORD000186,2024-10-11,CUST01079,Stanley Mitchell,Male,64,Rawalpindi,Balochistan,P001,Laptop,Electronics,1,120000,0.0,120000,0.0,120000.0,95000,25000.0,Cash,Completed
ORD000187,2025-03-25,CUST03075,William Harris,Female,21,Faisalabad,KPK,P014,Air Fryer,Home Appliances,4,22000,0.0,88000,0.0,88000.0,60000,28000.0,Debit Card,Completed
ORD000188,2024-11-15,CUST01356,Andrea Murphy,Female,18,Multan,Punjab,P014,Air Fryer,Home Appliances,5,22000,0.1,110000,11000.0,99000.0,75000,24000.0,Credit Card,Cancelled
ORD000189,2024-06-04,CUST01459,Kenneth Saunders,Male,42,Faisalabad,Islamabad,P004,Smart Watch,Electronics,4,18000,0.15,72000,10800.0,61200.0,48000,13200.0,Debit Card,Returned
ORD000190,2025-04-15,CUST03283,Mariah Wiggins,Female,34,Quetta,Sindh,P014,Air Fryer,Home Appliances,5,22000,0.0,110000,0.0,110000.0,75000,35000.0,Credit Card,Completed
ORD000191,2025-02-23,CUST04913,Teresa Garcia,Male,33,Karachi,Balochistan,P004,Smart Watch,Electronics,2,18000,0.05,36000,1800.0,34200.0,24000,10200.0,Cash,Completed
ORD000192,2024-04-22,CUST04757,David Walker,Male,21,Rawalpindi,KPK,P011,T-Shirt,Fashion,4,2500,0.05,10000,500.0,9500.0,5600,3900.0,JazzCash,Completed
ORD000193,2025-10-12,CUST04696,Scott Knight,Female,33,Faisalabad,Balochistan,P020,Bookshelf,Furniture,1,18000,0.2,18000,3600.0,14400.0,12000,2400.0,Cash,Cancelled
ORD000194,2025-02-25,CUST00920,Nathan Baker,Male,27,Faisalabad,KPK,P009,Backpack,Fashion,2,5500,0.15,11000,1650.0,9350.0,6400,2950.0,Credit Card,Completed
ORD000195,2025-12-21,CUST01747,Grant Richardson,Male,23,Quetta,KPK,P011,T-Shirt,Fashion,5,2500,0.0,12500,0.0,12500.0,7000,5500.0,Bank Transfer,Completed
ORD000196,2025-08-20,CUST01759,Crystal Schmitt,Male,39,Lahore,Sindh,P015,Blender,Home Appliances,2,12000,0.0,24000,0.0,24000.0,16000,8000.0,Cash,Completed
ORD000197,2024-10-11,CUST01832,Rickey Stevens,Female,63,Multan,Balochistan,P006,Mouse,Accessories,1,2500,0.2,2500,500.0,2000.0,1500,500.0,JazzCash,Completed
ORD000198,2025-07-25,CUST01172,Melissa Harris,Female,47,Peshawar,Islamabad,P012,Jeans,Fashion,3,4500,0.0,13500,0.0,13500.0,8100,5400.0,Bank Transfer,Completed
ORD000199,2024-02-23,CUST03279,Caroline Mitchell,Male,53,Rawalpindi,KPK,P013,Coffee Maker,Home Appliances,5,15000,0.05,75000,3750.0,71250.0,50000,21250.0,Bank Transfer,Completed
ORD000200,2025-08-27,CUST00360,Patricia Bell,Female,30,Peshawar,Punjab,P018,Desk,Furniture,3,25000,0.0,75000,0.0,75000.0,51000,24000.0,Credit Card,Cancelled
ORD000201,2024-11-20,CUST03811,Richard Erickson,Female,26,Quetta,Balochistan,P014,Air Fryer,Home Appliances,2,22000,0.1,44000,4400.0,39600.0,30000,9600.0,Debit Card,Completed
ORD000202,2025-04-02,CUST01441,Ashley Henderson,Female,28,Rawalpindi,Sindh,P011,T-Shirt,Fashion,4,2500,0.0,10000,0.0,10000.0,5600,4400.0,JazzCash,Completed
ORD000203,2024-09-21,CUST02920,Jackie Meza,Male,61,Faisalabad,Punjab,P002,Smartphone,Electronics,5,85000,0.0,425000,0.0,425000.0,325000,100000.0,Credit Card,Completed
ORD000204,2025-01-16,CUST01720,Thomas Martinez,Male,51,Lahore,Punjab,P019,Table Lamp,Furniture,2,5000,0.0,10000,0.0,10000.0,5600,4400.0,JazzCash,Completed
ORD000205,2024-07-31,CUST03254,Taylor Nunez,Male,55,Islamabad,Sindh,P002,Smartphone,Electronics,5,85000,0.05,425000,21250.0,403750.0,325000,78750.0,Debit Card,Completed
ORD000206,2024-11-28,CUST00556,Jason Nelson,Male,38,Multan,Punjab,P017,Office Chair,Furniture,1,32000,0.05,32000,1600.0,30400.0,22000,8400.0,Credit Card,Returned
ORD000207,2024-01-10,CUST01234,Ashley Shaw,Male,39,Lahore,KPK,P008,USB Cable,Accessories,2,1200,0.1,2400,240.0,2160.0,1200,960.0,Cash,Completed
ORD000208,2024-12-23,CUST03921,Michael Wilkins,Female,40,Rawalpindi,KPK,P005,Keyboard,Accessories,4,4500,0.0,18000,0.0,18000.0,11200,6800.0,Cash,Completed
ORD000209,2024-07-21,CUST04040,Lisa Williamson,Female,28,Rawalpindi,Balochistan,P011,T-Shirt,Fashion,5,2500,0.0,12500,0.0,12500.0,7000,5500.0,Bank Transfer,Completed
ORD000210,2025-12-08,CUST02298,Lynn Lam,Male,39,Lahore,Punjab,P020,Bookshelf,Furniture,4,18000,0.1,72000,7200.0,64800.0,48000,16800.0,Debit Card,Completed
ORD000211,2024-02-27,CUST01536,Kristen Mcdonald,Male,60,Peshawar,Sindh,P001,Laptop,Electronics,4,120000,0.2,480000,96000.0,384000.0,380000,4000.0,Credit Card,Returned
ORD000212,2025-05-08,CUST04059,Jacob Conrad DDS,Female,49,Islamabad,Balochistan,P020,Bookshelf,Furniture,1,18000,0.0,18000,0.0,18000.0,12000,6000.0,Debit Card,Pending
ORD000213,2025-05-24,CUST03303,Meghan Villarreal,Female,33,Karachi,Islamabad,P016,Vacuum Cleaner,Home Appliances,3,28000,0.0,84000,0.0,84000.0,57000,27000.0,Debit Card,Completed
ORD000214,2024-08-10,CUST00910,Brianna Adams,Male,38,Rawalpindi,Balochistan,P005,Keyboard,Accessories,2,4500,0.0,9000,0.0,9000.0,5600,3400.0,Cash,Completed
ORD000215,2025-01-03,CUST01962,Angel Bean,Male,27,Faisalabad,Islamabad,P016,Vacuum Cleaner,Home Appliances,3,28000,0.1,84000,8400.0,75600.0,57000,18600.0,Credit Card,Completed
ORD000216,2025-11-22,CUST00012,Kevin Walters,Female,28,Lahore,KPK,P005,Keyboard,Accessories,3,4500,0.1,13500,1350.0,12150.0,8400,3750.0,Bank Transfer,Completed
ORD000217,2025-02-21,CUST00980,Deborah Gonzalez,Female,56,Faisalabad,Punjab,P010,Shoes,Fashion,1,9000,0.15,9000,1350.0,7650.0,5500,2150.0,Credit Card,Completed
ORD000218,2025-06-30,CUST00273,Nancy Smith,Female,62,Multan,KPK,P009,Backpack,Fashion,4,5500,0.15,22000,3300.0,18700.0,12800,5900.0,Cash,Returned
ORD000219,2024-04-12,CUST04584,Joseph Gordon,Female,24,Rawalpindi,Islamabad,P019,Table Lamp,Furniture,4,5000,0.0,20000,0.0,20000.0,11200,8800.0,Bank Transfer,Completed
ORD000220,2024-06-09,CUST01998,Christopher Davila,Male,58,Rawalpindi,Islamabad,P003,Headphones,Electronics,2,8500,0.0,17000,0.0,17000.0,10000,7000.0,Bank Transfer,Completed
ORD000221,2024-07-18,CUST04634,Jennifer Banks,Female,59,Faisalabad,Punjab,P009,Backpack,Fashion,1,5500,0.05,5500,275.0,5225.0,3200,2025.0,JazzCash,Completed
ORD000222,2024-06-08,CUST01689,Craig Gray,Female,31,Rawalpindi,Islamabad,P020,Bookshelf,Furniture,5,18000,0.15,90000,13500.0,76500.0,60000,16500.0,Credit Card,Completed
ORD000223,2025-11-25,CUST01596,Adam Patterson,Female,55,Islamabad,Sindh,P008,USB Cable,Accessories,4,1200,0.1,4800,480.0,4320.0,2400,1920.0,JazzCash,Pending
ORD000224,2024-05-15,CUST03243,Adam Stevenson,Male,44,Karachi,Sindh,P004,Smart Watch,Electronics,2,18000,0.2,36000,7200.0,28800.0,24000,4800.0,Cash,Cancelled
ORD000225,2025-02-01,CUST04684,Austin Lester,Male,27,Lahore,Islamabad,P011,T-Shirt,Fashion,5,2500,0.0,12500,0.0,12500.0,7000,5500.0,Credit Card,Pending
ORD000226,2025-01-26,CUST01716,Mr. Joseph Johnson,Female,25,Quetta,Balochistan,P004,Smart Watch,Electronics,3,18000,0.15,54000,8100.0,45900.0,36000,9900.0,Credit Card,Completed
ORD000227,2024-04-15,CUST04339,Ryan Gutierrez,Male,36,Quetta,Balochistan,P012,Jeans,Fashion,1,4500,0.1,4500,450.0,4050.0,2700,1350.0,Credit Card,Completed
ORD000228,2025-08-05,CUST01202,Daniel Hill,Male,22,Karachi,Sindh,P007,Monitor,Electronics,5,45000,0.15,225000,33750.0,191250.0,160000,31250.0,JazzCash,Completed
ORD000229,2025-08-11,CUST02846,Sandra Phillips,Male,55,Rawalpindi,Punjab,P008,USB Cable,Accessories,4,1200,0.15,4800,720.0,4080.0,2400,1680.0,Debit Card,Completed
ORD000230,2024-02-23,CUST00257,Laura Woodard,Female,43,Rawalpindi,KPK,P010,Shoes,Fashion,2,9000,0.05,18000,900.0,17100.0,11000,6100.0,Debit Card,Completed
ORD000231,2024-10-03,CUST00310,Nathaniel Mccormick,Male,52,Rawalpindi,Islamabad,P013,Coffee Maker,Home Appliances,2,15000,0.15,30000,4500.0,25500.0,20000,5500.0,Debit Card,Completed
ORD000232,2024-04-20,CUST02564,Tammy Johnson,Male,42,Islamabad,Punjab,P014,Air Fryer,Home Appliances,1,22000,0.2,22000,4400.0,17600.0,15000,2600.0,JazzCash,Cancelled
ORD000233,2024-08-11,CUST03418,Samuel Ward,Female,33,Islamabad,Balochistan,P016,Vacuum Cleaner,Home Appliances,3,28000,0.1,84000,8400.0,75600.0,57000,18600.0,JazzCash,Completed
ORD000234,2024-03-15,CUST01089,Janet Smith,Female,31,Peshawar,Balochistan,P007,Monitor,Electronics,4,45000,0.0,180000,0.0,180000.0,128000,52000.0,Bank Transfer,Completed
ORD000235,2025-05-20,CUST04732,George Jacobs,Male,64,Quetta,KPK,P016,Vacuum Cleaner,Home Appliances,3,28000,0.0,84000,0.0,84000.0,57000,27000.0,Debit Card,Completed
ORD000236,2024-01-14,CUST04893,Justin Patton,Female,28,Islamabad,Balochistan,P017,Office Chair,Furniture,1,32000,0.1,32000,3200.0,28800.0,22000,6800.0,JazzCash,Completed
ORD000237,2025-04-26,CUST01177,Danny Robinson,Female,47,Karachi,Punjab,P020,Bookshelf,Furniture,1,18000,0.0,18000,0.0,18000.0,12000,6000.0,Bank Transfer,Completed
ORD000238,2024-07-07,CUST03098,Tara Carrillo,Male,18,Peshawar,Sindh,P019,Table Lamp,Furniture,3,5000,0.05,15000,750.0,14250.0,8400,5850.0,Cash,Pending
ORD000239,2024-12-29,CUST03231,Peter Diaz,Male,21,Lahore,Sindh,P012,Jeans,Fashion,5,4500,0.05,22500,1125.0,21375.0,13500,7875.0,Cash,Completed
ORD000240,2024-08-26,CUST01725,Terry Bennett,Female,29,Faisalabad,Balochistan,P009,Backpack,Fashion,5,5500,0.15,27500,4125.0,23375.0,16000,7375.0,JazzCash,Completed
ORD000241,2025-02-04,CUST02629,Billy Castillo,Male,56,Faisalabad,Sindh,P008,USB Cable,Accessories,1,1200,0.1,1200,120.0,1080.0,600,480.0,Bank Transfer,Completed
ORD000242,2024-10-30,CUST04175,Aaron Zimmerman,Female,24,Quetta,Islamabad,P009,Backpack,Fashion,5,5500,0.0,27500,0.0,27500.0,16000,11500.0,Bank Transfer,Completed
ORD000243,2024-03-31,CUST03300,Kathy Hill,Female,63,Islamabad,Islamabad,P005,Keyboard,Accessories,5,4500,0.0,22500,0.0,22500.0,14000,8500.0,JazzCash,Completed
ORD000244,2025-01-26,CUST01351,Lindsey Scott,Female,20,Lahore,Punjab,P010,Shoes,Fashion,2,9000,0.0,18000,0.0,18000.0,11000,7000.0,Credit Card,Completed
ORD000245,2024-07-02,CUST00620,Timothy Jones,Female,35,Quetta,Punjab,P005,Keyboard,Accessories,3,4500,0.0,13500,0.0,13500.0,8400,5100.0,Cash,Completed
ORD000246,2024-01-17,CUST02549,Kathryn Williams,Male,39,Rawalpindi,KPK,P014,Air Fryer,Home Appliances,2,22000,0.1,44000,4400.0,39600.0,30000,9600.0,Cash,Completed
ORD000247,2024-01-12,CUST01379,Heather Williams,Male,58,Peshawar,KPK,P018,Desk,Furniture,2,25000,0.05,50000,2500.0,47500.0,34000,13500.0,Credit Card,Returned
ORD000248,2024-06-14,CUST04059,Jacob Conrad DDS,Female,49,Islamabad,Balochistan,P007,Monitor,Electronics,1,45000,0.2,45000,9000.0,36000.0,32000,4000.0,Cash,Completed
ORD000249,2024-05-25,CUST00978,Melissa Williams,Male,54,Karachi,KPK,P008,USB Cable,Accessories,1,1200,0.0,1200,0.0,1200.0,600,600.0,Cash,Completed
ORD000250,2024-10-08,CUST01538,Laura Moore,Female,31,Quetta,Sindh,P005,Keyboard,Accessories,1,4500,0.05,4500,225.0,4275.0,2800,1475.0,Cash,Completed
ORD000251,2025-07-02,CUST03773,Elizabeth Rodriguez,Male,50,Islamabad,Sindh,P006,Mouse,Accessories,2,2500,0.0,5000,0.0,5000.0,3000,2000.0,Cash,Completed
ORD000252,2025-08-04,CUST03579,Brittany Smith,Female,34,Islamabad,KPK,P020,Bookshelf,Furniture,4,18000,0.05,72000,3600.0,68400.0,48000,20400.0,Debit Card,Completed
ORD000253,2024-06-17,CUST02534,Michael Krueger,Male,26,Lahore,Sindh,P009,Backpack,Fashion,2,5500,0.05,11000,550.0,10450.0,6400,4050.0,JazzCash,Completed
ORD000254,2024-06-18,CUST00478,Jessica Murray,Female,55,Karachi,Sindh,P009,Backpack,Fashion,2,5500,0.15,11000,1650.0,9350.0,6400,2950.0,Credit Card,Pending
ORD000255,2024-12-11,CUST03655,Stephanie Moran,Male,41,Islamabad,Balochistan,P008,USB Cable,Accessories,2,1200,0.05,2400,120.0,2280.0,1200,1080.0,Cash,Completed
ORD000256,2025-05-13,CUST01895,Justin Jones,Female,44,Rawalpindi,Sindh,P017,Office Chair,Furniture,5,32000,0.0,160000,0.0,160000.0,110000,50000.0,Debit Card,Completed
ORD000257,2025-04-04,CUST02381,Linda Porter,Female,41,Faisalabad,Islamabad,P008,USB Cable,Accessories,5,1200,0.2,6000,1200.0,4800.0,3000,1800.0,JazzCash,Completed
ORD000258,2024-10-23,CUST01633,Jocelyn Watson,Female,43,Islamabad,Sindh,P001,Laptop,Electronics,1,120000,0.0,120000,0.0,120000.0,95000,25000.0,Credit Card,Completed
ORD000259,2024-05-21,CUST02041,Randall Simmons,Female,64,Lahore,KPK,P018,Desk,Furniture,2,25000,0.1,50000,5000.0,45000.0,34000,11000.0,Cash,Returned
ORD000260,2025-11-25,CUST01566,Brenda Nicholson,Male,27,Peshawar,Islamabad,P015,Blender,Home Appliances,2,12000,0.0,24000,0.0,24000.0,16000,8000.0,Cash,Completed
ORD000261,2024-02-22,CUST04126,Connie Mcpherson,Female,36,Multan,Islamabad,P016,Vacuum Cleaner,Home Appliances,1,28000,0.15,28000,4200.0,23800.0,19000,4800.0,Cash,Completed
ORD000262,2024-04-27,CUST04823,Sarah Fitzgerald,Male,59,Lahore,Punjab,P002,Smartphone,Electronics,3,85000,0.0,255000,0.0,255000.0,195000,60000.0,Bank Transfer,Completed
ORD000263,2024-12-30,CUST04269,Michael Young,Female,64,Rawalpindi,Islamabad,P013,Coffee Maker,Home Appliances,4,15000,0.15,60000,9000.0,51000.0,40000,11000.0,Debit Card,Cancelled
ORD000264,2025-11-01,CUST02840,Joel Freeman,Male,28,Karachi,Islamabad,P002,Smartphone,Electronics,4,85000,0.05,340000,17000.0,323000.0,260000,63000.0,JazzCash,Completed
ORD000265,2024-05-15,CUST00468,Jamie Mccann,Female,62,Rawalpindi,Sindh,P014,Air Fryer,Home Appliances,3,22000,0.05,66000,3300.0,62700.0,45000,17700.0,Credit Card,Completed
ORD000266,2025-02-17,CUST03548,Alyssa Anderson,Male,29,Karachi,Islamabad,P007,Monitor,Electronics,1,45000,0.1,45000,4500.0,40500.0,32000,8500.0,Credit Card,Completed
ORD000267,2024-03-17,CUST01976,Catherine Bates,Female,52,Multan,Balochistan,P011,T-Shirt,Fashion,3,2500,0.05,7500,375.0,7125.0,4200,2925.0,Debit Card,Completed
ORD000268,2025-07-10,CUST03389,Joe Kidd,Male,23,Karachi,KPK,P015,Blender,Home Appliances,4,12000,0.0,48000,0.0,48000.0,32000,16000.0,Debit Card,Cancelled
ORD000269,2024-01-18,CUST04221,Tammy Torres,Male,59,Lahore,Islamabad,P017,Office Chair,Furniture,3,32000,0.0,96000,0.0,96000.0,66000,30000.0,Cash,Cancelled
ORD000270,2025-02-06,CUST02744,Kristopher Perry,Male,33,Faisalabad,Sindh,P017,Office Chair,Furniture,2,32000,0.0,64000,0.0,64000.0,44000,20000.0,Credit Card,Completed
ORD000271,2024-07-23,CUST02575,Barbara Brewer,Male,27,Quetta,Sindh,P015,Blender,Home Appliances,5,12000,0.1,60000,6000.0,54000.0,40000,14000.0,Cash,Completed
ORD000272,2025-05-13,CUST01420,Justin Ramos,Female,63,Peshawar,Punjab,P016,Vacuum Cleaner,Home Appliances,2,28000,0.0,56000,0.0,56000.0,38000,18000.0,Debit Card,Returned
ORD000273,2024-11-19,CUST01878,Laura Gaines,Male,64,Karachi,Punjab,P009,Backpack,Fashion,4,5500,0.05,22000,1100.0,20900.0,12800,8100.0,Debit Card,Completed
ORD000274,2025-08-17,CUST01027,Laura Gordon,Female,51,Faisalabad,Balochistan,P020,Bookshelf,Furniture,5,18000,0.05,90000,4500.0,85500.0,60000,25500.0,Debit Card,Completed
ORD000275,2025-07-15,CUST04632,Jerry Jones,Male,33,Quetta,KPK,P019,Table Lamp,Furniture,5,5000,0.05,25000,1250.0,23750.0,14000,9750.0,JazzCash,Completed
ORD000276,2024-10-07,CUST00601,Ethan Hill,Male,48,Quetta,Islamabad,P009,Backpack,Fashion,3,5500,0.1,16500,1650.0,14850.0,9600,5250.0,JazzCash,Completed
ORD000277,2024-06-14,CUST03593,Samantha Hansen,Female,20,Karachi,KPK,P006,Mouse,Accessories,2,2500,0.05,5000,250.0,4750.0,3000,1750.0,Cash,Pending
ORD000278,2024-08-30,CUST00988,Melanie Pitts,Male,47,Rawalpindi,Punjab,P001,Laptop,Electronics,3,120000,0.0,360000,0.0,360000.0,285000,75000.0,Debit Card,Completed
